SLURM WORKLOAD START: Sun Feb 23 10:34:12 CET 2025
Sun Feb 23 10:34:12 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 555.42.02              Driver Version: 555.42.02      CUDA Version: 12.5     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:0B:00.0 Off |                    0 |
| N/A   31C    P0             25W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
/home/REDACTED/paper1/.venv/lib/python3.10/site-packages/torch/utils/data/dataloader.py:624: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[02/23 10:34:19 cifar10-mobilenetv2]: mode: pretrain
[02/23 10:34:19 cifar10-mobilenetv2]: model: mobilenetv2
[02/23 10:34:19 cifar10-mobilenetv2]: verbose: False
[02/23 10:34:19 cifar10-mobilenetv2]: dataset: cifar10
[02/23 10:34:19 cifar10-mobilenetv2]: dataroot: data
[02/23 10:34:19 cifar10-mobilenetv2]: batch_size: 128
[02/23 10:34:19 cifar10-mobilenetv2]: total_epochs: 200
[02/23 10:34:19 cifar10-mobilenetv2]: lr_decay_milestones: 120,160,180
[02/23 10:34:19 cifar10-mobilenetv2]: lr_decay_gamma: 0.1
[02/23 10:34:19 cifar10-mobilenetv2]: lr: 0.1
[02/23 10:34:19 cifar10-mobilenetv2]: restore: None
[02/23 10:34:19 cifar10-mobilenetv2]: output_dir: run/cifar10/pretrain
[02/23 10:34:19 cifar10-mobilenetv2]: finetune: False
[02/23 10:34:19 cifar10-mobilenetv2]: last_epochs: 100
[02/23 10:34:19 cifar10-mobilenetv2]: reps: 1
[02/23 10:34:19 cifar10-mobilenetv2]: method: None
[02/23 10:34:19 cifar10-mobilenetv2]: speed_up: 2
[02/23 10:34:19 cifar10-mobilenetv2]: max_pruning_ratio: 1.0
[02/23 10:34:19 cifar10-mobilenetv2]: soft_keeping_ratio: 0.0
[02/23 10:34:19 cifar10-mobilenetv2]: reg: 0.0005
[02/23 10:34:19 cifar10-mobilenetv2]: delta_reg: 0.0001
[02/23 10:34:19 cifar10-mobilenetv2]: weight_decay: 0.0005
[02/23 10:34:19 cifar10-mobilenetv2]: seed: 1
[02/23 10:34:19 cifar10-mobilenetv2]: global_pruning: False
[02/23 10:34:19 cifar10-mobilenetv2]: sl_total_epochs: 100
[02/23 10:34:19 cifar10-mobilenetv2]: sl_lr: 0.01
[02/23 10:34:19 cifar10-mobilenetv2]: sl_lr_decay_milestones: 60,80
[02/23 10:34:19 cifar10-mobilenetv2]: sl_reg_warmup: 0
[02/23 10:34:19 cifar10-mobilenetv2]: sl_restore: None
[02/23 10:34:19 cifar10-mobilenetv2]: iterative_steps: 400
[02/23 10:34:19 cifar10-mobilenetv2]: logger: <Logger cifar10-mobilenetv2 (DEBUG)>
[02/23 10:34:19 cifar10-mobilenetv2]: device: cuda
[02/23 10:34:19 cifar10-mobilenetv2]: num_classes: 10
[02/23 10:34:19 cifar10-mobilenetv2]: Params: 2.25 M
[02/23 10:34:19 cifar10-mobilenetv2]: ops: 68.29 M
[02/23 10:34:54 cifar10-mobilenetv2]: Epoch 0/200, Acc=0.4243, Val Loss=1.4888, lr=0.1000
[02/23 12:10:30 cifar10-mobilenetv2]: Epoch 163/200, Acc=0.8923, Val Loss=0.3244, lr=0.0010
[02/23 12:11:06 cifar10-mobilenetv2]: Epoch 164/200, Acc=0.8889, Val Loss=0.3252, lr=0.0010
[02/23 12:11:41 cifar10-mobilenetv2]: Epoch 165/200, Acc=0.8905, Val Loss=0.3243, lr=0.0010
[02/23 12:12:17 cifar10-mobilenetv2]: Epoch 166/200, Acc=0.8907, Val Loss=0.3285, lr=0.0010
[02/23 12:12:53 cifar10-mobilenetv2]: Epoch 167/200, Acc=0.8891, Val Loss=0.3290, lr=0.0010
[02/23 12:13:27 cifar10-mobilenetv2]: Epoch 168/200, Acc=0.8919, Val Loss=0.3291, lr=0.0010
[02/23 12:14:02 cifar10-mobilenetv2]: Epoch 169/200, Acc=0.8929, Val Loss=0.3227, lr=0.0010
[02/23 12:14:38 cifar10-mobilenetv2]: Epoch 170/200, Acc=0.8903, Val Loss=0.3281, lr=0.0010
[02/23 12:15:13 cifar10-mobilenetv2]: Epoch 171/200, Acc=0.8920, Val Loss=0.3246, lr=0.0010
[02/23 12:15:48 cifar10-mobilenetv2]: Epoch 172/200, Acc=0.8894, Val Loss=0.3255, lr=0.0010
[02/23 12:16:23 cifar10-mobilenetv2]: Epoch 173/200, Acc=0.8923, Val Loss=0.3237, lr=0.0010
[02/23 12:16:59 cifar10-mobilenetv2]: Epoch 174/200, Acc=0.8919, Val Loss=0.3271, lr=0.0010
[02/23 12:17:34 cifar10-mobilenetv2]: Epoch 175/200, Acc=0.8894, Val Loss=0.3284, lr=0.0010
[02/23 12:18:09 cifar10-mobilenetv2]: Epoch 176/200, Acc=0.8920, Val Loss=0.3239, lr=0.0010
[02/23 12:18:44 cifar10-mobilenetv2]: Epoch 177/200, Acc=0.8906, Val Loss=0.3237, lr=0.0010
[02/23 12:19:19 cifar10-mobilenetv2]: Epoch 178/200, Acc=0.8912, Val Loss=0.3255, lr=0.0010
[02/23 12:19:54 cifar10-mobilenetv2]: Epoch 179/200, Acc=0.8891, Val Loss=0.3257, lr=0.0010
[02/23 12:20:29 cifar10-mobilenetv2]: Epoch 180/200, Acc=0.8915, Val Loss=0.3219, lr=0.0001
[02/23 12:21:05 cifar10-mobilenetv2]: Epoch 181/200, Acc=0.8929, Val Loss=0.3217, lr=0.0001
[02/23 12:21:39 cifar10-mobilenetv2]: Epoch 182/200, Acc=0.8913, Val Loss=0.3202, lr=0.0001
[02/23 12:22:14 cifar10-mobilenetv2]: Epoch 183/200, Acc=0.8917, Val Loss=0.3225, lr=0.0001
[02/23 12:22:49 cifar10-mobilenetv2]: Epoch 184/200, Acc=0.8919, Val Loss=0.3222, lr=0.0001
[02/23 12:23:23 cifar10-mobilenetv2]: Epoch 185/200, Acc=0.8911, Val Loss=0.3230, lr=0.0001
[02/23 12:23:58 cifar10-mobilenetv2]: Epoch 186/200, Acc=0.8929, Val Loss=0.3211, lr=0.0001
[02/23 12:24:32 cifar10-mobilenetv2]: Epoch 187/200, Acc=0.8905, Val Loss=0.3217, lr=0.0001
[02/23 12:25:07 cifar10-mobilenetv2]: Epoch 188/200, Acc=0.8915, Val Loss=0.3212, lr=0.0001
[02/23 12:25:42 cifar10-mobilenetv2]: Epoch 189/200, Acc=0.8926, Val Loss=0.3214, lr=0.0001
[02/23 12:26:17 cifar10-mobilenetv2]: Epoch 190/200, Acc=0.8928, Val Loss=0.3213, lr=0.0001
[02/23 12:26:52 cifar10-mobilenetv2]: Epoch 191/200, Acc=0.8916, Val Loss=0.3220, lr=0.0001
[02/23 12:27:26 cifar10-mobilenetv2]: Epoch 192/200, Acc=0.8938, Val Loss=0.3202, lr=0.0001
[02/23 12:28:01 cifar10-mobilenetv2]: Epoch 193/200, Acc=0.8917, Val Loss=0.3206, lr=0.0001
[02/23 12:28:36 cifar10-mobilenetv2]: Epoch 194/200, Acc=0.8928, Val Loss=0.3207, lr=0.0001
[02/23 12:29:11 cifar10-mobilenetv2]: Epoch 195/200, Acc=0.8926, Val Loss=0.3213, lr=0.0001
[02/23 12:29:46 cifar10-mobilenetv2]: Epoch 196/200, Acc=0.8923, Val Loss=0.3210, lr=0.0001
[02/23 12:30:21 cifar10-mobilenetv2]: Epoch 197/200, Acc=0.8911, Val Loss=0.3207, lr=0.0001
[02/23 12:30:56 cifar10-mobilenetv2]: Epoch 198/200, Acc=0.8924, Val Loss=0.3205, lr=0.0001
[02/23 12:31:32 cifar10-mobilenetv2]: Epoch 199/200, Acc=0.8922, Val Loss=0.3228, lr=0.0001
[02/23 12:31:32 cifar10-mobilenetv2]: Best Acc=0.8938
[02/23 12:31:32 cifar10-mobilenetv2]: Params: 2.25 M
[02/23 12:31:32 cifar10-mobilenetv2]: ops: 68.29 M
[02/23 12:31:35 cifar10-mobilenetv2]: Acc: 0.8922 Val Loss: 0.3228

TIME TAKEN: 01:57:24
SLURM WORKLOAD FINISH: Sun Feb 23 12:31:36 CET 2025
