SLURM WORKLOAD START: Thu Feb 20 19:16:32 CET 2025
Thu Feb 20 19:16:32 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 555.42.02              Driver Version: 555.42.02      CUDA Version: 12.5     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           Off |   00000000:0B:00.0 Off |                    0 |
| N/A   42C    P0             26W /  250W |       0MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
/home/REDACTED/paper1/.venv/lib/python3.10/site-packages/torch/utils/data/dataloader.py:624: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[02/20 19:16:40 modelnet40-pointnet]: mode: pretrain
[02/20 19:16:40 modelnet40-pointnet]: model: pointnet
[02/20 19:16:40 modelnet40-pointnet]: verbose: False
[02/20 19:16:40 modelnet40-pointnet]: dataset: modelnet40
[02/20 19:16:40 modelnet40-pointnet]: dataroot: data
[02/20 19:16:40 modelnet40-pointnet]: batch_size: 32
[02/20 19:16:40 modelnet40-pointnet]: total_epochs: 250
[02/20 19:16:40 modelnet40-pointnet]: lr_decay_milestones: 100,160,200
[02/20 19:16:40 modelnet40-pointnet]: lr_decay_gamma: 0.1
[02/20 19:16:40 modelnet40-pointnet]: lr: 0.1
[02/20 19:16:40 modelnet40-pointnet]: restore: None
[02/20 19:16:40 modelnet40-pointnet]: output_dir: run/modelnet40/pretrain
[02/20 19:16:40 modelnet40-pointnet]: finetune: False
[02/20 19:16:40 modelnet40-pointnet]: last_epochs: 100
[02/20 19:16:40 modelnet40-pointnet]: reps: 1
[02/20 19:16:40 modelnet40-pointnet]: method: None
[02/20 19:16:40 modelnet40-pointnet]: speed_up: 2
[02/20 19:16:40 modelnet40-pointnet]: max_pruning_ratio: 1.0
[02/20 19:16:40 modelnet40-pointnet]: soft_keeping_ratio: 0.0
[02/20 19:16:40 modelnet40-pointnet]: reg: 0.0005
[02/20 19:16:40 modelnet40-pointnet]: delta_reg: 0.0001
[02/20 19:16:40 modelnet40-pointnet]: weight_decay: 0.0005
[02/20 19:16:40 modelnet40-pointnet]: seed: 1
[02/20 19:16:40 modelnet40-pointnet]: global_pruning: False
[02/20 19:16:40 modelnet40-pointnet]: sl_total_epochs: 100
[02/20 19:16:40 modelnet40-pointnet]: sl_lr: 0.01
[02/20 19:16:40 modelnet40-pointnet]: sl_lr_decay_milestones: 60,80
[02/20 19:16:40 modelnet40-pointnet]: sl_reg_warmup: 0
[02/20 19:16:40 modelnet40-pointnet]: sl_restore: None
[02/20 19:16:40 modelnet40-pointnet]: iterative_steps: 400
[02/20 19:16:40 modelnet40-pointnet]: logger: <Logger modelnet40-pointnet (DEBUG)>
[02/20 19:16:40 modelnet40-pointnet]: device: cuda
[02/20 19:16:40 modelnet40-pointnet]: num_classes: 40
[02/20 19:16:40 modelnet40-pointnet]: Params: 1.35 M
[02/20 19:16:40 modelnet40-pointnet]: ops: 291.33 M
[02/20 19:16:54 modelnet40-pointnet]: Epoch 0/250, Acc=0.5276, Val Loss=1.6432, lr=0.1000
[02/20 19:54:59 modelnet40-pointnet]: Epoch 170/250, Acc=0.8748, Val Loss=0.4243, lr=0.0010
[02/20 19:55:12 modelnet40-pointnet]: Epoch 171/250, Acc=0.8703, Val Loss=0.4282, lr=0.0010
[02/20 19:55:26 modelnet40-pointnet]: Epoch 172/250, Acc=0.8784, Val Loss=0.4202, lr=0.0010
[02/20 19:55:39 modelnet40-pointnet]: Epoch 173/250, Acc=0.8788, Val Loss=0.4132, lr=0.0010
[02/20 19:55:53 modelnet40-pointnet]: Epoch 174/250, Acc=0.8724, Val Loss=0.4189, lr=0.0010
[02/20 19:56:07 modelnet40-pointnet]: Epoch 175/250, Acc=0.8801, Val Loss=0.4137, lr=0.0010
[02/20 19:56:20 modelnet40-pointnet]: Epoch 176/250, Acc=0.8780, Val Loss=0.4179, lr=0.0010
[02/20 19:56:34 modelnet40-pointnet]: Epoch 177/250, Acc=0.8817, Val Loss=0.4155, lr=0.0010
[02/20 19:56:47 modelnet40-pointnet]: Epoch 178/250, Acc=0.8732, Val Loss=0.4192, lr=0.0010
[02/20 19:57:01 modelnet40-pointnet]: Epoch 179/250, Acc=0.8780, Val Loss=0.4117, lr=0.0010
[02/20 19:57:15 modelnet40-pointnet]: Epoch 180/250, Acc=0.8825, Val Loss=0.4064, lr=0.0010
[02/20 19:57:29 modelnet40-pointnet]: Epoch 181/250, Acc=0.8813, Val Loss=0.4096, lr=0.0010
[02/20 19:57:42 modelnet40-pointnet]: Epoch 182/250, Acc=0.8772, Val Loss=0.4072, lr=0.0010
[02/20 19:57:55 modelnet40-pointnet]: Epoch 183/250, Acc=0.8732, Val Loss=0.4117, lr=0.0010
[02/20 19:58:09 modelnet40-pointnet]: Epoch 184/250, Acc=0.8780, Val Loss=0.4117, lr=0.0010
[02/20 19:58:23 modelnet40-pointnet]: Epoch 185/250, Acc=0.8768, Val Loss=0.4167, lr=0.0010
[02/20 19:58:37 modelnet40-pointnet]: Epoch 186/250, Acc=0.8817, Val Loss=0.4151, lr=0.0010
[02/20 19:58:50 modelnet40-pointnet]: Epoch 187/250, Acc=0.8772, Val Loss=0.4126, lr=0.0010
[02/20 19:59:04 modelnet40-pointnet]: Epoch 188/250, Acc=0.8809, Val Loss=0.4072, lr=0.0010
[02/20 19:59:17 modelnet40-pointnet]: Epoch 189/250, Acc=0.8752, Val Loss=0.4150, lr=0.0010
[02/20 19:59:31 modelnet40-pointnet]: Epoch 190/250, Acc=0.8797, Val Loss=0.4059, lr=0.0010
[02/20 19:59:44 modelnet40-pointnet]: Epoch 191/250, Acc=0.8793, Val Loss=0.4079, lr=0.0010
[02/20 19:59:58 modelnet40-pointnet]: Epoch 192/250, Acc=0.8744, Val Loss=0.4116, lr=0.0010
[02/20 20:00:11 modelnet40-pointnet]: Epoch 193/250, Acc=0.8809, Val Loss=0.4090, lr=0.0010
[02/20 20:00:24 modelnet40-pointnet]: Epoch 194/250, Acc=0.8683, Val Loss=0.4152, lr=0.0010
[02/20 20:00:38 modelnet40-pointnet]: Epoch 195/250, Acc=0.8784, Val Loss=0.4064, lr=0.0010
[02/20 20:00:51 modelnet40-pointnet]: Epoch 196/250, Acc=0.8809, Val Loss=0.4055, lr=0.0010
[02/20 20:01:05 modelnet40-pointnet]: Epoch 197/250, Acc=0.8813, Val Loss=0.4052, lr=0.0010
[02/20 20:01:18 modelnet40-pointnet]: Epoch 198/250, Acc=0.8788, Val Loss=0.4056, lr=0.0010
[02/20 20:01:31 modelnet40-pointnet]: Epoch 199/250, Acc=0.8837, Val Loss=0.4035, lr=0.0010
[02/20 20:01:44 modelnet40-pointnet]: Epoch 200/250, Acc=0.8837, Val Loss=0.4000, lr=0.0001
[02/20 20:01:57 modelnet40-pointnet]: Epoch 201/250, Acc=0.8841, Val Loss=0.3965, lr=0.0001
[02/20 20:02:10 modelnet40-pointnet]: Epoch 202/250, Acc=0.8857, Val Loss=0.3968, lr=0.0001
[02/20 20:02:23 modelnet40-pointnet]: Epoch 203/250, Acc=0.8788, Val Loss=0.3993, lr=0.0001
[02/20 20:02:37 modelnet40-pointnet]: Epoch 204/250, Acc=0.8821, Val Loss=0.3964, lr=0.0001
[02/20 20:02:50 modelnet40-pointnet]: Epoch 205/250, Acc=0.8813, Val Loss=0.3994, lr=0.0001
[02/20 20:03:03 modelnet40-pointnet]: Epoch 206/250, Acc=0.8845, Val Loss=0.3951, lr=0.0001
[02/20 20:03:17 modelnet40-pointnet]: Epoch 207/250, Acc=0.8837, Val Loss=0.3947, lr=0.0001
[02/20 20:03:30 modelnet40-pointnet]: Epoch 208/250, Acc=0.8849, Val Loss=0.3959, lr=0.0001
[02/20 20:03:43 modelnet40-pointnet]: Epoch 209/250, Acc=0.8801, Val Loss=0.3993, lr=0.0001
[02/20 20:03:56 modelnet40-pointnet]: Epoch 210/250, Acc=0.8861, Val Loss=0.3951, lr=0.0001
[02/20 20:04:10 modelnet40-pointnet]: Epoch 211/250, Acc=0.8829, Val Loss=0.3957, lr=0.0001
[02/20 20:04:23 modelnet40-pointnet]: Epoch 212/250, Acc=0.8853, Val Loss=0.3928, lr=0.0001
[02/20 20:04:37 modelnet40-pointnet]: Epoch 213/250, Acc=0.8857, Val Loss=0.3935, lr=0.0001
[02/20 20:04:50 modelnet40-pointnet]: Epoch 214/250, Acc=0.8845, Val Loss=0.3979, lr=0.0001
[02/20 20:05:04 modelnet40-pointnet]: Epoch 215/250, Acc=0.8837, Val Loss=0.3951, lr=0.0001
[02/20 20:05:17 modelnet40-pointnet]: Epoch 216/250, Acc=0.8837, Val Loss=0.3944, lr=0.0001
[02/20 20:05:30 modelnet40-pointnet]: Epoch 217/250, Acc=0.8825, Val Loss=0.3953, lr=0.0001
[02/20 20:05:44 modelnet40-pointnet]: Epoch 218/250, Acc=0.8809, Val Loss=0.4005, lr=0.0001
[02/20 20:05:58 modelnet40-pointnet]: Epoch 219/250, Acc=0.8817, Val Loss=0.3914, lr=0.0001
[02/20 20:06:11 modelnet40-pointnet]: Epoch 220/250, Acc=0.8829, Val Loss=0.3936, lr=0.0001
[02/20 20:06:24 modelnet40-pointnet]: Epoch 221/250, Acc=0.8837, Val Loss=0.3963, lr=0.0001
[02/20 20:06:37 modelnet40-pointnet]: Epoch 222/250, Acc=0.8861, Val Loss=0.3920, lr=0.0001
[02/20 20:06:49 modelnet40-pointnet]: Epoch 223/250, Acc=0.8849, Val Loss=0.3936, lr=0.0001
[02/20 20:07:03 modelnet40-pointnet]: Epoch 224/250, Acc=0.8853, Val Loss=0.3942, lr=0.0001
[02/20 20:07:15 modelnet40-pointnet]: Epoch 225/250, Acc=0.8837, Val Loss=0.3912, lr=0.0001
[02/20 20:07:29 modelnet40-pointnet]: Epoch 226/250, Acc=0.8825, Val Loss=0.3928, lr=0.0001
[02/20 20:07:43 modelnet40-pointnet]: Epoch 227/250, Acc=0.8853, Val Loss=0.3906, lr=0.0001
[02/20 20:07:56 modelnet40-pointnet]: Epoch 228/250, Acc=0.8841, Val Loss=0.3940, lr=0.0001
[02/20 20:08:10 modelnet40-pointnet]: Epoch 229/250, Acc=0.8821, Val Loss=0.3994, lr=0.0001
[02/20 20:08:23 modelnet40-pointnet]: Epoch 230/250, Acc=0.8817, Val Loss=0.3957, lr=0.0001
[02/20 20:08:36 modelnet40-pointnet]: Epoch 231/250, Acc=0.8849, Val Loss=0.3917, lr=0.0001
[02/20 20:08:49 modelnet40-pointnet]: Epoch 232/250, Acc=0.8837, Val Loss=0.3916, lr=0.0001
[02/20 20:09:03 modelnet40-pointnet]: Epoch 233/250, Acc=0.8853, Val Loss=0.3914, lr=0.0001
[02/20 20:09:16 modelnet40-pointnet]: Epoch 234/250, Acc=0.8825, Val Loss=0.3930, lr=0.0001
[02/20 20:09:29 modelnet40-pointnet]: Epoch 235/250, Acc=0.8849, Val Loss=0.3928, lr=0.0001
[02/20 20:09:42 modelnet40-pointnet]: Epoch 236/250, Acc=0.8849, Val Loss=0.3942, lr=0.0001
[02/20 20:09:56 modelnet40-pointnet]: Epoch 237/250, Acc=0.8849, Val Loss=0.3916, lr=0.0001
[02/20 20:10:08 modelnet40-pointnet]: Epoch 238/250, Acc=0.8825, Val Loss=0.3953, lr=0.0001
[02/20 20:10:22 modelnet40-pointnet]: Epoch 239/250, Acc=0.8837, Val Loss=0.3944, lr=0.0001
[02/20 20:10:35 modelnet40-pointnet]: Epoch 240/250, Acc=0.8853, Val Loss=0.3936, lr=0.0001
[02/20 20:10:49 modelnet40-pointnet]: Epoch 241/250, Acc=0.8829, Val Loss=0.3933, lr=0.0001
[02/20 20:11:02 modelnet40-pointnet]: Epoch 242/250, Acc=0.8825, Val Loss=0.3940, lr=0.0001
[02/20 20:11:15 modelnet40-pointnet]: Epoch 243/250, Acc=0.8821, Val Loss=0.3948, lr=0.0001
[02/20 20:11:28 modelnet40-pointnet]: Epoch 244/250, Acc=0.8853, Val Loss=0.3924, lr=0.0001
[02/20 20:11:42 modelnet40-pointnet]: Epoch 245/250, Acc=0.8833, Val Loss=0.3963, lr=0.0001
[02/20 20:11:55 modelnet40-pointnet]: Epoch 246/250, Acc=0.8833, Val Loss=0.3940, lr=0.0001
[02/20 20:12:09 modelnet40-pointnet]: Epoch 247/250, Acc=0.8817, Val Loss=0.3953, lr=0.0001
[02/20 20:12:23 modelnet40-pointnet]: Epoch 248/250, Acc=0.8845, Val Loss=0.3922, lr=0.0001
[02/20 20:12:36 modelnet40-pointnet]: Epoch 249/250, Acc=0.8849, Val Loss=0.3931, lr=0.0001
[02/20 20:12:36 modelnet40-pointnet]: Best Acc=0.8861
[02/20 20:12:36 modelnet40-pointnet]: Params: 1.35 M
[02/20 20:12:36 modelnet40-pointnet]: ops: 291.33 M
[02/20 20:12:37 modelnet40-pointnet]: Acc: 0.8849 Val Loss: 0.3931

TIME TAKEN: 00:56:06
SLURM WORKLOAD FINISH: Thu Feb 20 20:12:38 CET 2025
